id,title,abstract,label
33898885,Analysis of intervention effectiveness using early outbreak transmission dynamics to guide future pandemic management and decision-making in Kuwait,"Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) is a World Health Organization designated pandemic that can result in severe symptoms and death that disproportionately affects older patients or those with comorbidities. Kuwait reported its first imported cases of COVID-19 on February 24, 2020. Analysis of data from the first three months of community transmission of the COVID-19 outbreak in Kuwait can provide important guidance for decision-making when dealing with future SARS-CoV-2 epidemic wave management. The analysis of intervention scenarios can help to evaluate the possible impacts of various outbreak control measures going forward which aim to reduce the effective reproduction number during the initial outbreak wave. Herein we use a modified susceptible-exposed-asymptomatic-infectious-removed (SEAIR) transmission model to estimate the outbreak dynamics of SARS-CoV-2 transmission in Kuwait. We fit case data from the first 96 days in the model to estimate the effective reproduction number and used Google mobility data to refine community contact matrices. The SEAIR modelled scenarios allow for the analysis of various interventions to determine their effectiveness. The model can help inform future pandemic wave management, not only in Kuwait but for other countries as well.",positive,,,,
39305919,Antimicrobial resistance: a concise update,"Antimicrobial resistance (AMR) is a serious threat to global public health, with approximately 5 million deaths associated with bacterial AMR in 2019. Tackling AMR requires a multifaceted and cohesive approach that ranges from increased understanding of mechanisms and drivers at the individual and population levels, AMR surveillance, antimicrobial stewardship, improved infection prevention and control measures, and strengthened global policies and funding to development of novel antimicrobial therapeutic strategies. In this rapidly advancing field, this Review provides a concise update on AMR, encompassing epidemiology, evolution, underlying mechanisms (primarily those related to last-line or newer generation of antibiotics), infection prevention and control measures, access to antibiotics, antimicrobial stewardship, AMR surveillance, and emerging non-antibiotic therapeutic approaches. The Review also discusses the potential roles of artificial intelligence in addressing AMR, including antimicrobial susceptibility testing, AMR surveillance, antimicrobial stewardship, diagnosis, and antimicrobial drug discovery and development. This Review highlights the urgent need for addressing the global effects of AMR and for rapid advancement of relevant technology in this dynamic field. ",positive,,,,
34225545,Antimicrobial resistance in low- and middle-income countries: current status and future directions,"

Introduction: Rising rates of antimicrobial resistance (AMR) globally continue to pose agrave threat to human health. Low- and middle-income countries (LMICs) are disproportionately affected, partly due to the high burden of communicable diseases.

Areas covered: We reviewed current trends in AMR in LMICs and examined the forces driving AMR in those regions. The state of interventions being undertaken to curb AMR across the developing world are discussed, and the impact of the current COVID-19 pandemic on those efforts is explored.

Expert opinion: The dynamics that drive AMR in LMICs are inseparable from the political, economic, socio-cultural, and environmental forces that shape these nations. The COVID-19 pandemic has further exacerbated underlying factors that increase AMR. Some progress is being made in implementing surveillance measures in LMICs, but implementation of concrete measures to meaningfully impact AMR rates must address the underlying structural issues that generate and promote AMR. This, in turn, will require large infrastructural investments and significant political will.
",positive,,,,
28492988,The Threat of Antimicrobial Resistance on the Human Microbiome,"Ubiquitous in nature, antimicrobial resistance (AMR) has existed long before the golden age of antimicrobials. While antimicrobial agents are beneficial to combat infection, their widespread use contributes to the increase in and emergence of novel resistant microbes in virtually all environmental niches. The human microbiome is an important reservoir of AMR with initial exposure occurring in early life. Once seeded with AMR, commensal organisms may be key contributors to the dissemination of resistance due to the interconnectedness of microbial communities. When acquired by pathogens however, AMR becomes a serious public health threat worldwide. Our ability to combat the threat of emerging resistance relies on accurate AMR detection methods and the development of therapeutics that function despite the presence of antimicrobial resistance.",positive,,,,
37749210,Genomic surveillance for antimicrobial resistance - a One Health perspective ,"Antimicrobial resistance (AMR) - the ability of microorganisms to adapt and survive under diverse chemical selection pressures - is influenced by complex interactions between humans, companion and food-producing animals, wildlife, insects and the environment. To understand and manage the threat posed to health (human, animal, plant and environmental) and security (food and water security and biosecurity), a multifaceted 'One Health' approach to AMR surveillance is required. Genomic technologies have enabled monitoring of the mobilization, persistence and abundance of AMR genes and mutations within and between microbial populations. Their adoption has also allowed source-tracing of AMR pathogens and modelling of AMR evolution and transmission. Here, we highlight recent advances in genomic AMR surveillance and the relative strengths of different technologies for AMR surveillance and research. We showcase recent insights derived from One Health genomic surveillance and consider the challenges to broader adoption both in developed and in lower- and middle-income countries. ",positive,,,,
30850636,Global monitoring of antimicrobial resistance based on metagenomics analyses of urban sewage,"Antimicrobial resistance (AMR) is a serious threat to global public health, but obtaining representative data on AMR for healthy human populations is difficult. Here, we use metagenomic analysis of untreated sewage to characterize the bacterial resistome from 79 sites in 60 countries. We find systematic differences in abundance and diversity of AMR genes between Europe/North-America/Oceania and Africa/Asia/South-America. Antimicrobial use data and bacterial taxonomy only explains a minor part of the AMR variation that we observe. We find no evidence for cross-selection between antimicrobial classes, or for effect of air travel between sites. However, AMR gene abundance strongly correlates with socio-economic, health and environmental factors, which we use to predict AMR gene abundances in all countries in the world. Our findings suggest that global AMR gene diversity and abundance vary by region, and that improving sanitation and health could potentially limit the global burden of AMR. We propose metagenomic analysis of sewage as an ethically acceptable and economically feasible approach for continuous global surveillance and prediction of AMR.",positive,,,,
38501800,The European livestock resistome,"Metagenomic sequencing has proven to be a powerful tool in the monitoring of antimicrobial resistance (AMR). Here, we provide a comparative analysis of the resistome from pigs, poultry, veal calves, turkey, and rainbow trout, for a total of 538 herds across nine European countries. We calculated the effects of per-farm management practices and antimicrobial usage (AMU) on the resistome in pigs, broilers, and veal calves. We also provide an in-depth study of the associations between bacterial diversity, resistome diversity, and AMR abundances as well as co-occurrence analysis of bacterial taxa and antimicrobial resistance genes (ARGs) and the universality of the latter. The resistomes of veal calves and pigs clustered together, as did those of avian origin, while the rainbow trout resistome was different. Moreover, we identified clear core resistomes for each specific food-producing animal species. We identified positive associations between bacterial alpha diversity and both resistome alpha diversity and abundance. Network analyses revealed very few taxa-ARG associations in pigs but a large number for the avian species. Using updated reference databases and optimized bioinformatics, previously reported significant associations between AMU, biosecurity, and AMR in pig and poultry farms were validated. AMU is an important driver for AMR; however, our integrated analyses suggest that factors contributing to increased bacterial diversity might also be associated with higher AMR load. We also found that dispersal limitations of ARGs are shaping livestock resistomes, and future efforts to fight AMR should continue to emphasize biosecurity measures.IMPORTANCEUnderstanding the occurrence, diversity, and drivers for antimicrobial resistance (AMR) is important to focus future control efforts. So far, almost all attempts to limit AMR in livestock have addressed antimicrobial consumption. We here performed an integrated analysis of the resistomes of five important farmed animal populations across Europe finding that the resistome and AMR levels are also shaped by factors related to bacterial diversity, as well as dispersal limitations. Thus, future studies and interventions aimed at reducing AMR should not only address antimicrobial usage but also consider other epidemiological and ecological factors.",positive,,,,
35145554,Antimicrobial Resistance Situation in Indonesia: A Challenge of Multisector and Global Coordination,"High levels of antimicrobial resistance (AMR) in Indonesia are caused by the use of inappropriate antimicrobials (AM) in healthcare services and the livestock and fisheries sector. The available data and information about overused antibiotics and the AMR threat in Indonesia are limited. The aim of the study is to describe the AMR situation in Indonesia based on perceptions of government officials, health professionals, and the community to determine actions needed to develop AMR-related strategy and policy. The study was done in eight provinces in Indonesia and included reviewing AMR-related policy, collecting antibiotic use reports in primary health care from health offices and hospitals, and conducting in-depth interviews and focus group discussions with informants from health and nonhealth sectors. The results of the study show that AM misuse happens not only in healthcare facilities but also in communities. Medical officers are unfamiliar with AMR-related policy, as are officers in the livestock and fisheries sectors. There is limited coordination between sectors regarding the AMR situation in Indonesia. The government has to take stronger measures to oversee better implementation of AMR policies.",positive,,,,
27654605,Antimicrobial Resistance,"

Importance: The development of antibiotics is considered among the most important advances of modern science. Antibiotics have saved millions of lives. However, antimicrobial resistance (AMR) threatens this progress and presents significant risks to human health.

Objective: To identify factors associated with AMR, the current epidemiology of important resistant organisms, and possible solutions to the AMR problem.

Data sources, study selection, and data synthesis: PubMed (2000-2016), NIH REPORTER, and ClinicalTrials.gov databases were searched for articles and entries related to AMR, focusing on epidemiology, clinical effects of AMR, discovery of novel agents to treat AMR bacterial infections, and nonpharmacological strategies to eliminate or modify AMR bacteria. In addition to articles and entries found in these databases, selected health policy reports and public health guidance documents were reviewed. Of 217 articles, databases, and reports identified, 103 were selected for review.

Results: The increase in AMR has been driven by a diverse set of factors, including inappropriate antibiotic prescribing and sales, use of antibiotics outside of the health care sector, and genetic factors intrinsic to bacteria. The problem has been exacerbated by inadequate economic incentives for pharmaceutical development of new antimicrobial agents. A range of specific AMR concerns, including carbapenem- and colistin-resistant gram-negative organisms, pose a clinical challenge. Alternative approaches to address the AMR threat include new methods of antibacterial drug identification and strategies that neutralize virulence factors.

Conclusions and relevance: Antimicrobial resistance poses significant challenges for current clinical care. Modified use of antimicrobial agents and public health interventions, coupled with novel antimicrobial strategies, may help mitigate the effect of multidrug-resistant organisms in the future.
",positive,,,,
40124865,"Antimicrobial resistance: Past, present, and way forward","Antimicrobial resistance (AMR) is one of the important public health problems across the world. Low-middle-income countries are facing the problem more strongly than the high-income countries. AMR is likely to increase the cost of healthcare expenditure over the years. Over the years, various factors like unprecedented use of the antimicrobials in humans, animals, and plants or vegetations and over-the-counter sell of the antibiotics without prescription along with poor sanitation have led to the development and transfer of AMR across the various animal groups. To tackle the issue of the AMR in the country, the Government of India has launched the national program for containment of AMR in 2013 with six identified domains. A containment plan is currently being executed but yet to achieve the full extent as intended. Programmatic consideration aimed to address all the components of AMR development of AMR and its transmission across all levels of health care.",positive,,,,
35052940,Antimicrobial Resistance and Environmental Health: A Water Stewardship Framework for Global and National Action,"Antimicrobial resistance (AMR) is a global health crisis that affects all life on Earth. In 2015, the World Health Organization developed guidance to combat AMR in accordance with a One Health framework considering human, animal, and environment sectors of planetary health. This study reviewed global guidance and 25 National Action Plans to evaluate thematic priorities in One Health AMR approaches using a novel framework that additionally facilitated the identification of water-related stewardship gaps, as water resources are recognized as the primary environmental AMR reservoir and dissemination pathway. This review found that global and national stewardship primarily focuses on mitigating antibiotic use in the human and animal sectors, overlooking environmental drivers, particularly diverse environmental waters. The findings of this study highlight the need to broaden the scope of water-related AMR concerns beyond water, sanitation, and hygiene (WASH) infrastructure for water supply and wastewater treatment, and account for environmental waters in AMR development and dissemination, particularly in low-income countries where half a billion people rely on environmental waters to meet daily needs. Equitably accounting for water environments, supplies, and waste in AMR prevention, mitigation, surveillance, and innovation can significantly enhance the integration of environmental objectives in One Health AMR stewardship.",positive,,,,
39327564,Using priorities between human and livestock bacterial antimicrobial resistance (AMR) to identify data gaps in livestock AMR surveillance,"

Background: Bacterial antimicrobial resistance (AMR) is a global threat to both humans and livestock. Despite this, there is limited global consensus on data-informed, priority areas for intervention in both sectors. We compare current livestock AMR data collection efforts with other variables pertinent to human and livestock AMR to identify critical data gaps and mutual priorities.

Methods: We globally synthesized livestock AMR data from open-source surveillance reports and point prevalence surveys stratified for six pathogens (Escherichia coli, Staphylococcus aureus, non-typhoidal Salmonella, Campylobacter spp., Enterococcus faecalis, Enterococcus faecium) and eleven antimicrobial classes important in human and veterinary use, published between 2000 and 2020. We also included all livestock species represented in the data: cattle, chickens, pigs, sheep, turkeys, ducks, horses, buffaloes, and goats. We compared this data with intended priorities calculated from: disability-adjusted life years (DALYs), livestock antimicrobial usage (AMU), livestock biomass, and a global correlation exercise between livestock and human proportion of resistant isolates.

Results: Resistance to fluoroquinolones and macrolides in Staphylococcus aureus were identified as priorities in many countries but, less than 10% of these reported livestock AMR data. Resistance data for Escherichia coli specific to cattle, chickens, and pigs, which we prioritized, were also well collected. AMR data collection on non-typhoidal Salmonella and other livestock species were often not prioritized. Of 232 categories prioritized by at least one country, data were only collected for 48% (n = 112).

Conclusions: The lack of livestock AMR data globally for broad resistance in Staphylococcus aureus could underplay their zoonotic threat. Countries can bolster livestock AMR data collection, reporting, and intervention setting for Staphylococcus aureus as done for Escherichia coli. This framework can provide guidance on areas to strengthen AMR surveillance and decision-making for humans and livestock, and if done routinely, can adapt to resistance trends and priorities.
",positive,,,,
35223919,Proteomic Signatures of Antimicrobial Resistance in Yersinia pestis and Francisella tularensis,"Antimicrobial resistance (AMR) is a well-recognized, widespread, and growing issue of concern. With increasing incidence of AMR, the ability to respond quickly to infection with or exposure to an AMR pathogen is critical. Approaches that could accurately and more quickly identify whether a pathogen is AMR also are needed to more rapidly respond to existing and emerging biological threats. We examined proteins associated with paired AMR and antimicrobial susceptible (AMS) strains of Yersinia pestis and Francisella tularensis, causative agents of the diseases plague and tularemia, respectively, to identify whether potential existed to use proteins as signatures of AMR. We found that protein expression was significantly impacted by AMR status. Antimicrobial resistance-conferring proteins were expressed even in the absence of antibiotics in growth media, and the abundance of 10-20% of cellular proteins beyond those that directly confer AMR also were significantly changed in both Y. pestis and F. tularensis. Most strikingly, the abundance of proteins involved in specific metabolic pathways and biological functions was altered in all AMR strains examined, independent of species, resistance mechanism, and affected cellular antimicrobial target. We have identified features that distinguish between AMR and AMS strains, including a subset of features shared across species with different resistance mechanisms, which suggest shared biological signatures of resistance. These features could form the basis of novel approaches to identify AMR phenotypes in unknown strains.",positive,,,,
36290020,Antimicrobial Resistance and Its Drivers-A Review,"Antimicrobial resistance (AMR) is a critical issue in health care in terms of mortality, quality of services, and financial damage. In the battle against AMR, it is crucial to recognize the impacts of all four domains, namely, mankind, livestock, agriculture, and the ecosystem. Many sociocultural and financial practices that are widespread in the world have made resistance management extremely complicated. Several pathways, including hospital effluent, agricultural waste, and wastewater treatment facilities, have been identified as potential routes for the spread of resistant bacteria and their resistance genes in soil and surrounding ecosystems. The overuse of uncontrolled antibiotics and improper treatment and recycled wastewater are among the contributors to AMR. Health-care organizations have begun to address AMR, although they are currently in the early stages. In this review, we provide a brief overview of AMR development processes, the worldwide burden and drivers of AMR, current knowledge gaps, monitoring methodologies, and global mitigation measures in the development and spread of AMR in the environment. ",positive,,,,
35763683,Measures Against Antimicrobial Resistance in Children in Japan: Current Status and Future Prospects,"Antimicrobial resistance (AMR) is a major problem in public health. Japan is addressing this problem with various measures based on the National Action Plan on AMR, published in 2016. In Japan, the fight against AMR is hindered by issues with the health care system, including the lack of a general practitioner registration system, an abundance of private clinics and health care for infants and toddlers being essentially free of charge. As measures against AMR in inpatient care, thorough infection prevention and the Japanese government's incentivization of collaboration in infection prevention among hospitals and regions have helped to improve infection prevention. As measures against AMR in outpatient care, the creation of official Japanese government guidelines on antimicrobial stewardship has facilitated the implementation of antimicrobial stewardship in clinics. Another unique measure taken in Japan is incentivizing the nonprescription of antimicrobials for respiratory tract infections and diarrhea. Although Asia is a hot spot for AMR bacteria, the fight against AMR is affected by various factors, including insufficient precautions against nosocomial infections and the absence of surveillance systems. To combat these problems, Japan must take a strong leadership role. AMR is a problem not only at the level of individual countries but on a global scale and should, therefore, be addressed through joint action among nations. ",positive,,,,
38976935,Intrinsic antimicrobial resistance: Molecular biomaterials to combat microbial biofilms and bacterial persisters,"The escalating rise in antimicrobial resistance (AMR) coupled with a declining arsenal of new antibiotics is imposing serious threats to global public health. A pervasive aspect of many acquired AMR infections is that the pathogenic microorganisms exist as biofilms, which are equipped with superior survival strategies. In addition, persistent and recalcitrant infections are seeded with bacterial persister cells at infection sites. Together, conventional antibiotic therapeutics often fail in the complete treatment of infections associated with bacterial persisters and biofilms. Novel therapeutics have been attempted to tackle AMR, biofilms, and persister-associated complex infections. This review focuses on the progress in designing molecular biomaterials and therapeutics to address acquired and intrinsic AMR, and the fundamental microbiology behind biofilms and persisters. Starting with a brief introduction of AMR basics and approaches to tackling acquired AMR, the emphasis is placed on various biomaterial approaches to combating intrinsic AMR, including (1) semi-synthetic antibiotics; (2) macromolecular or polymeric biomaterials mimicking antimicrobial peptides; (3) adjuvant effects in synergy; (4) nano-therapeutics; (5) nitric oxide-releasing antimicrobials; (6) antimicrobial hydrogels; (7) antimicrobial coatings. Particularly, the structure-activity relationship is elucidated in each category of these biomaterials. Finally, illuminating perspectives are provided for the future design of molecular biomaterials to bypass AMR and cure chronic multi-drug resistant (MDR) infections.",positive,,,,
29665886,Antimicrobial resistance: from basic science to translational innovation,"The rise in antimicrobial resistance (AMR) poses a major threat to animal agriculture and human health. To summarize and update current and emerging AMR issues that are significant for animal health and food safety, this issue presents a virtual AMR symposium consisting of seven review papers. These reviews cover a newly described AMR mechanism in Campylobacter, effects of AMR and microbiome on Campylobacter infection, plasmid-mediated colistin resistance in food-producing animals, the impact of point source or antibiotic residues on the environmental resistome, and potential factors influencing horizontal gene transfer in the intestines of food animals. These papers also identify significant knowledge gaps in AMR research and provide new directions for the development of innovative and effective strategies to mitigate AMR in the animal production system.",positive,,,,
37365851,Cyanobacteria as a critical reservoir of the environmental antimicrobial resistome,"Antimicrobial resistance (AMR) is predicted to cause a worldwide annual toll of 10 million deaths by 2050. This looming public health threat has been linked to antibiotic overuse and pollution, which places selective pressures on AMR maintenance and transfer in and between microbial populations. We examined the distribution, diversity and potential mobility of AMR genes in cyanobacteria. While cyanobacteria are not pathogenic, we hypothesised that they could be a major environmental reservoir for AMR genes. Genes encoding AMR to seven antimicrobial drug classes were found in 10% of cyanobacterial genomes. AMR genes were found in 13% of freshwater, 19% of terrestrial, 34% of symbiotic, 2% of thermal spring, and 3% of marine genomes. AMR genes were found in five cyanobacterial orders with 23% of Nostocales and 8% of Oscillatoriales strains containing AMR genes. The most frequently observed alleles were ansamycin resistance genes, which were present in 7% of strains. AMR genes responsible for resistance to broad-spectrum ?-lactams, chloramphenicols, tetracyclines, macrolides, and aminoglycosides were associated with mobile genetic elements or plasmid replicons or both. These results suggest that cyanobacteria are an extensive reservoir, and potential vector, for AMR genes in diverse terrestrial and aquatic habitats.",positive,,,,
34439041,Framing the Drivers of Antimicrobial Resistance in Tanzania,"Despite global awareness of the key factors surrounding antimicrobial resistance (AMR), designing and implementing policies to address the critical issues around the drivers of AMR remains complex to put into practice. We identified prevalent narratives and framing used by epistemological communities involved in the response to AMR in Tanzania, interrogated how this framing may inform policymaking, and identified interventions that could be tailored to the groups believed responsible for AMR. We interviewed 114 key informants from three districts and analysed transcripts line by line. Our results suggest that many different groups help drive the spread of AMR in Tanzania and need to be involved in any effective response. Human health is currently perceived as driving the response, while other domains lag behind in their efforts. For AMR programmes to be successful, all sectors need to be involved, including civil society groups, community representatives, and those working in communities (e.g., primary care physicians). However, current plans and programmes largely fail to include these viewpoints. The perceived presence of political will in Tanzania is a significant step towards such a response. Any strategies to tackle AMR need to be tailored to the context-specific realities, taking into account constraints, beliefs, and power dynamics within countries. ",positive,,,,
34267046,Antimicrobial-resistant bacteria in international travelers,"

Purpose of review: Antimicrobial resistance (AMR) in bacteria poses a major risk to global public health, with many factors contributing to the observed increase in AMR. International travel is one recognized contributor. The purpose of this review is to summarize current knowledge regarding the acquisition, carriage and spread of AMR bacteria by international travelers.

Recent findings: Recent studies have highlighted that travel is an important risk factor for the acquisition of AMR bacteria, with approximately 30% of studied travelers returning with an acquired AMR bacterium. Epidemiological studies have shown there are three major risk factors for acquisition: travel destination, antimicrobial usage and travelers' diarrhea (TD). Analyses have begun to illustrate the AMR genes that are acquired and spread by travelers, risk factors for acquisition and carriage of AMR bacteria, and local transmission of imported AMR organisms.

Summary: International travel is a contributor to the acquisition and dissemination of AMR organisms globally. Efforts to reduce the burden of AMR organisms should include a focus on international travelers. Routine genomic surveillance would further elucidate the role of international travel in the global spread of AMR bacteria.
",positive,,,,
28220145,Where Sepsis and Antimicrobial Resistance Countermeasures Converge,"The United Nations General Assembly debate on antimicrobial resistance (AMR) recognizes the global significance of AMR. Much work needs to be done on technology capability and capacity to convert the strategic intent of the debate into operational plans and tangible outcomes. Enhancement of the biomedical science-clinician interface requires better exploitation of systems biology tools for in-laboratory and point of care methods that detect sepsis and characterize AMR. These need to link sepsis and AMR data with responsive, real-time surveillance. We propose an AMR sepsis register, similar in concept to a cancer registry, to aid coordination of AMR countermeasures.",positive,,,,
33198604,The values and principles underpinning community engagement approaches to tackling antimicrobial resistance (AMR),"This paper presents seven values underpinning the application of Community Engagement (CE) approaches to the One Health challenge of antimicrobial resistance (AMR) developed during an international workshop in June 2019. We define a value as a quality or standard which a CE project is aiming for, whilst a principle is an objective which underpins the value and facilitates its achievement. The values of Clarity, Creativity, (being) Evidence-led, Equity, Interdisciplinarity, Sustainability and Flexibility were identified by a network of 40 researchers and practitioners who utilise CE approaches to tackle complex One Health challenges including, but not limited to, AMR. We present our understanding of these seven values and their underlying principles as a flexible tool designed to support stakeholders within CE for AMR projects. We include practical guidance on working toward each value, plus case studies of the values in action within existing AMR interventions. Finally, we consider the extent to which CE approaches are appropriate to tackle AMR challenges. We reflect on these in relation to the tool, and current literature for both CE and AMR research. Authors and co-producers anticipate this tool being used to scene-set, road map and trouble shoot the development, implementation, and evaluation of CE projects to address AMR and other One Health challenges. However, the tool is not prescriptive but responsive to the context and needs of the community, opening opportunity to build a truly collaborative and community-centred approach to AMR research.",positive,,,,
35428201,Enhancing predictions of antimicrobial resistance of pathogens by expanding the potential resistance gene repertoire using a pan-genome-based feature selection approach,"

Background: Predicting which pathogens might exhibit antimicrobial resistance (AMR) based on genomics data is one of the promising ways to swiftly and precisely identify AMR pathogens. Currently, the most widely used genomics approach is through identifying known AMR genes from genomic information in order to predict whether a pathogen might be resistant to certain antibiotic drugs. The list of known AMR genes, however, is still far from comprehensive and may result in inaccurate AMR pathogen predictions. We thus felt the need to expand the AMR gene set and proposed a pan-genome-based feature selection method to identify potential gene sets for AMR prediction purposes.

Results: By building pan-genome datasets and extracting gene presence/absence patterns from four bacterial species, each with more than 2000 strains, we showed that machine learning models built from pan-genome data can be very promising for predicting AMR pathogens. The gene set selected by the eXtreme Gradient Boosting (XGBoost) feature selection approach further improved prediction outcomes, and an incremental approach selecting subsets of XGBoost-selected features brought the machine learning model performance to the next level. Investigating selected gene sets revealed that on average about 50% of genes had no known function and very few of them were known AMR genes, indicating the potential of the selected gene sets to expand resistance gene repertoires.

Conclusions: We demonstrated that a pan-genome-based feature selection approach is suitable for building machine learning models for predicting AMR pathogens. The extracted gene sets may provide future clues to expand our knowledge of known AMR genes and provide novel hypotheses for inferring bacterial AMR mechanisms.
",positive,,,,
30194944,Antimicrobial resistance plasmid reservoir in food and food-producing animals,"Antimicrobial resistance (AMR) plasmids have been recognized as important vectors for efficient spread of AMR phenotypes. The food reservoir includes both food-producing animals and food products, and a huge diversity of AMR plasmids have been reported in this sector. Based on molecular typing methods and/or whole genome sequencing approaches, certain AMR genes/plasmids combinations were found more frequently in food compared to other settings. However, the food source of a definite AMR plasmid is highly complex to confirm due to cross-sectorial transfers and international spread of AMR plasmids. For risk assessment purposes related to human health, AMR plasmids found in food and bearing genes conferring resistances to critically important antibiotics in human medicine - such as to extended-spectrum cephalosporins, carbapenems or colistin - have been under specific scrutiny these last years. Those plasmids are often multidrug resistant and their dissemination can be driven by the selective pressure exerted by any of the antibiotics concerned. Also, AMR plasmids carry numerous other genes conferring vital properties to the bacterial cell and are recurrently subjected to evolutionary steps such as hybrid plasmids, making the epidemiology of AMR plasmids in food a moving picture.",positive,,,,
37285914,Contribution of wastewater to antimicrobial resistance: A review article,"

Objectives: Antimicrobial resistance (AMR) is a global challenge that has raised concern globally, owing to its detrimental effects on the health and economy of countries. The ever-growing threat of AMR and sources of AMR are still being investigated. Wastewater plays an important role as a habitat for bacteria and an environment conducive to gene transfer. The primary aim of this review was to highlight the contribution of wastewater to AMR.

Methods: Evidence of AMR in wastewater was drawn from literature published in the last 10 years, from 2012 to 2022.

Results: Wastewater from agricultural practices, pharmaceutical manufacturing plants, and hospital effluents was established to promote AMR. Furthermore, stress factors such as the presence of antibiotics, heavy metals, pH, and temperature initiate and propagate AMR in bacteria living in wastewater. AMR in bacteria from wastewater was established to be either natural or acquired. Wastewater treatment techniques such as membrane filtration, coagulation, adsorption, and advanced oxidation processes have been used to remove resistant bacteria with varying success levels.

Conclusion: Wastewater is a major contributor to AMR, and an understanding of its role in AMR is necessary to find a lasting solution. In this regard, the spread of AMR in wastewater should be considered a threat that requires a strategy to stop further damage.
",positive,,,,
29654279,Horizontal antimicrobial resistance transfer drives epidemics of multiple Shigella species,"Horizontal gene transfer has played a role in developing the global public health crisis of antimicrobial resistance (AMR). However, the dynamics of AMR transfer through bacterial populations and its direct impact on human disease is poorly elucidated. Here, we study parallel epidemic emergences of multiple Shigella species, a priority AMR organism, in men who have sex with men to gain insight into AMR emergence and spread. Using genomic epidemiology, we show that repeated horizontal transfer of a single AMR plasmid among Shigella enhanced existing and facilitated new epidemics. These epidemic patterns contrasted with slighter, slower increases in disease caused by organisms with vertically inherited (chromosomally encoded) AMR. This demonstrates that horizontal transfer of AMR directly affects epidemiological outcomes of globally important AMR pathogens and highlights the need for integration of genomic analyses into all areas of AMR research, surveillance and management.",positive,,,,
27842876,Thailand Antimicrobial Resistance Containment and Prevention Program,"The Thailand Antimicrobial Resistance (AMR) Containment and Prevention Program was founded to develop, co-ordinate and implement AMR Containment and Prevention (AMRCP) operational actions in Thailand following the 'One Health' approach. This article summarises the ten AMRCP operational actions initiated during the initial phase of the programme from 2012 to 2016: estimating the national AMR burden; establishing the dynamics of AMR chains to understand how AMR in Thailand develops and spreads; developing a national AMRCP infrastructure; developing laboratory and information technology systems for surveillance of AMR, antibiotic use and hospital-acquired infections; regulating the use and distribution of antibiotics in humans and food animals; generating local evidence for promoting responsible use of antibiotics and efficient practices for infection prevention and control; designing AMRCP campaigns; creating an AMRCP package; implementing the AMRCP package in selected pilot communities; and conducting research and development on diagnostics, therapy and prevention of antimicrobial-resistant bacterial infections. The programme's core campaign is to stop producing AMR by promoting responsible use of antibiotics, and to stop the acquisition and transmission of AMR by promoting good sanitation and hygiene as well as compliance with infection control and prevention practices.",positive,,,,
37030292,Discovery of phage determinants that confer sensitivity to bacterial immune systems,"Over the past few years, numerous anti-phage defense systems have been discovered in bacteria. Although the mechanism of defense for some of these systems is understood, a major unanswered question is how these systems sense phage infection. To systematically address this question, we isolated 177 phage mutants that escape 15 different defense systems. In many cases, these escaper phages were mutated in the gene sensed by the defense system, enabling us to map the phage determinants that confer sensitivity to bacterial immunity. Our data identify specificity determinants of diverse retron systems and reveal phage-encoded triggers for multiple abortive infection systems. We find general themes in phage sensing and demonstrate that mechanistically diverse systems have converged to sense either the core replication machinery of the phage, phage structural components, or host takeover mechanisms. Combining our data with previous findings, we formulate key principles on how bacterial immune systems sense phage invaders.",positive,,,,
29890762,Basics of Antibody Phage Display Technology,"Antibody discovery has become increasingly important in almost all areas of modern medicine. Different antibody discovery approaches exist, but one that has gained increasing interest in the field of toxinology and antivenom research is phage display technology. In this review, the lifecycle of the M13 phage and the basics of phage display technology are presented together with important factors influencing the success rates of phage display experiments. Moreover, the pros and cons of different antigen display methods and the use of na&iuml;ve versus immunized phage display antibody libraries is discussed, and selected examples from the field of antivenom research are highlighted. This review thus provides in-depth knowledge on the principles and use of phage display technology with a special focus on discovery of antibodies that target animal toxins.",positive,,,,
30763536,Phage Therapy: A Renewed Approach to Combat Antibiotic-Resistant Bacteria,"Phage therapy, long overshadowed by chemical antibiotics, is garnering renewed interest in Western medicine. This stems from the rise in frequency of multi-drug-resistant bacterial infections in humans. There also have been recent case reports of phage therapy demonstrating clinical utility in resolving these otherwise intractable infections. Nevertheless, bacteria can readily evolve phage resistance too, making it crucial for modern phage therapy to develop strategies to capitalize on this inevitability. Here, we review the history of phage therapy research. We compare and contrast phage therapy and chemical antibiotics, highlighting their potential synergies when used in combination. We also examine the use of animal models, case studies, and results from clinical trials. Throughout, we explore how the modern scientific community works to improve the reliability and success of phage therapy in the clinic and discuss how to properly evaluate the potential for phage therapy to combat antibiotic-resistant bacteria.",positive,,,,
